session_id,title,volume_proposed_m,volume_audited_m,difference_m,audit_status,source_sheet,source_row,age_band,periodization_compatibility,profile,session_type,objective,zone_intention_raw,zones,styles,materials,skills,load_pse,block_count,machine_status,app_selectable,selection_features,adaptation_rules,schema_version
RKF-MAST-TEC-024,Peito e Sensação de Apoio,1500,1500,0,OK — EXATO,Treinos_Master_Tecnica_RKF,25,Master,Master / objetivo e custo adaptativo,Master — técnica e habilidades,Técnica/Fundamentos,Usar o peito para ampliar repertório de apoio e percepção da água.,,A1,Livre/Crawl|Costas|Peito,,Scull|Coordenação|Sensibilidade,PSE 3–4,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master — técnica e habilidades;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas|Peito;skills=Scull|Coordenação|Sensibilidade,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-MAST-TEC-025,Orientação em Águas Abertas,1700,1700,0,OK — EXATO,Treinos_Master_Tecnica_RKF,26,Master,Master / objetivo e custo adaptativo,Master — técnica e habilidades,Técnica/Fundamentos,Treinar orientação frontal curta sem perder alinhamento e ritmo.,,A2|A1,Livre/Crawl|Costas|Águas abertas,,Braçadas|Respiração|Coordenação,PSE 4,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master — técnica e habilidades;type=Técnica/Fundamentos;zones=A2|A1;styles=Livre/Crawl|Costas|Águas abertas;skills=Braçadas|Respiração|Coordenação,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-MAST-TEC-026,Mudança de Direção e Orientação,1500,1500,0,OK — EXATO,Treinos_Master_Tecnica_RKF,27,Master,Master / objetivo e custo adaptativo,Master — técnica e habilidades,Técnica/Fundamentos,Melhorar capacidade de mudar direção e retomar alinhamento com controle.,,A1,Livre/Crawl|Costas,,,PSE 3–4,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master — técnica e habilidades;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas;skills=NA,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-MAST-TEC-027,Circuito de Sensibilidade,1800,1800,0,OK — EXATO,Treinos_Master_Tecnica_RKF,28,Master,Master / objetivo e custo adaptativo,Master — técnica e habilidades,Técnica/Fundamentos,Integrar diferentes fontes de feedback sensorial em uma única sessão.,,A1,Livre/Crawl|Costas,Palmar pequeno|Pé de pato,Scull|Sensibilidade,PSE 3–4,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master — técnica e habilidades;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas;skills=Scull|Sensibilidade,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-MAST-TEC-028,Circuito Proprioceptivo,1700,1700,0,OK — EXATO,Treinos_Master_Tecnica_RKF,29,Master,Master / objetivo e custo adaptativo,Master — técnica e habilidades,Técnica/Fundamentos,Percorrer diferentes focos proprioceptivos e integrá-los no nado completo.,,A1,Livre/Crawl|Costas,,Respiração|Perna|Propriocepção|Sensibilidade,PSE 3–4,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master — técnica e habilidades;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas;skills=Respiração|Perna|Propriocepção|Sensibilidade,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-MAST-TEC-029,Caixa de Ferramentas RKF,1900,1900,0,OK — EXATO,Treinos_Master_Tecnica_RKF,30,Master,Master / objetivo e custo adaptativo,Master — técnica e habilidades,Técnica/Fundamentos,Reunir repertório de educativos e identificar quais melhor corrigem cada nadador.,,A1,Livre/Crawl|Costas,Palmar pequeno|Pé de pato,Scull|Braçadas|Perna|Coordenação|Sensibilidade,PSE 4,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master — técnica e habilidades;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas;skills=Scull|Braçadas|Perna|Coordenação|Sensibilidade,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-MAST-TEC-030,RKF Aquatic Skills 2K,2000,2000,0,OK — EXATO,Treinos_Master_Tecnica_RKF,31,Master,Master / objetivo e custo adaptativo,Master — técnica e habilidades,Técnica/Fundamentos,"Integrar sensibilidade, propriocepção, equilíbrio, coordenação e habilidades aquáticas.",,A1,Livre/Crawl|Costas|Águas abertas,Palmar pequeno|Pé de pato,Scull|Braçadas|Respiração|Perna|Coordenação|Propriocepção|Sensibilidade,PSE 4,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master — técnica e habilidades;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas|Águas abertas;skills=Scull|Braçadas|Respiração|Perna|Coordenação|Propriocepção|Sensibilidade,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-START-001,Posição de Partida,1500,1500,0,OK — EXATO,Treinos_Saidas_Bloco_RKF,2,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,"Construir estabilidade, distribuição de peso e alinhamento antes do sinal.",,A1,Livre/Crawl|Costas,,Saída de bloco|Streamline,PSE 3–4,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas;skills=Saída de bloco|Streamline,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-START-002,Reação ao Sinal,1500,1500,0,OK — EXATO,Treinos_Saidas_Bloco_RKF,3,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Reduzir atraso entre estímulo e início do movimento sem antecipação.,,VALAT|A1,Livre/Crawl|Costas,,Saída de bloco|Coordenação,PSE 4–5,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=VALAT|A1;styles=Livre/Crawl|Costas;skills=Saída de bloco|Coordenação,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-START-003,Pressão no Bloco,1600,1600,0,OK — EXATO,Treinos_Saidas_Bloco_RKF,4,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Melhorar aplicação de força dos pés no bloco.,,A1,Livre/Crawl|Costas,,Saída de bloco|Coordenação,PSE 4–5,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas;skills=Saída de bloco|Coordenação,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-START-004,Trajetória de Voo,1500,1500,0,OK — EXATO,Treinos_Saidas_Bloco_RKF,5,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Desenvolver projeção horizontal eficiente e trajetória consistente.,,A1,Livre/Crawl|Costas,,Streamline,PSE 3–4,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas;skills=Streamline,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-START-005,Entrada Limpa,1500,1500,0,OK — EXATO,Treinos_Saidas_Bloco_RKF,6,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Diminuir área frontal e turbulência na entrada.,,A1,Livre/Crawl|Costas,,Streamline|Submerso|Perna,PSE 3–4,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas;skills=Streamline|Submerso|Perna,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-START-006,Streamline Pós-Entrada,1600,1600,0,OK — EXATO,Treinos_Saidas_Bloco_RKF,7,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Transformar a velocidade da entrada em deslocamento subaquático.,,A1,Livre/Crawl|Costas,,Streamline|Submerso|Breakout,PSE 4,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas;skills=Streamline|Submerso|Breakout,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-START-007,Saída + Pernada Submersa,1700,1700,0,OK — EXATO,Treinos_Saidas_Bloco_RKF,8,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,"Coordenar entrada, streamline e primeiros ciclos submersos.",,A1,Livre/Crawl|Costas,,Streamline|Submerso|Breakout|Perna|Coordenação,PSE 4–5,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas;skills=Streamline|Submerso|Breakout|Perna|Coordenação,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-START-008,Breakout,1600,1600,0,OK — EXATO,Treinos_Saidas_Bloco_RKF,9,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Evitar perda de velocidade na transição submerso→nado.,,A1,Livre/Crawl|Costas,,Streamline|Submerso|Breakout|Braçadas|Respiração,PSE 4–5,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas;skills=Streamline|Submerso|Breakout|Braçadas|Respiração,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-START-009,15 Metros Completos,1600,1600,0,OK — EXATO,Treinos_Saidas_Bloco_RKF,10,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Integrar toda a saída até 15 m e reduzir variabilidade.,,A1,Livre/Crawl|Costas,,,PSE 5,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas;skills=NA,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-START-010,Primeiras 3 Braçadas,1600,1600,0,OK — EXATO,Treinos_Saidas_Bloco_RKF,11,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Organizar a conexão saída → breakout → aceleração de superfície.,,A1,Livre/Crawl|Costas,,Submerso|Breakout|Braçadas,PSE 4–5,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas;skills=Submerso|Breakout|Braçadas,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-START-011,Saída + 25 Velocidade,1500,1500,0,OK — EXATO,Treinos_Saidas_Bloco_RKF,12,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Transferir a qualidade da saída para velocidade real de prova curta.,,A1,Livre/Crawl|Costas,,Streamline,PSE 5–6,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas;skills=Streamline,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-START-012,Consistência de Saída,1700,1700,0,OK — EXATO,Treinos_Saidas_Bloco_RKF,13,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Repetir a mesma execução e reduzir variabilidade técnica.,,A1,Livre/Crawl|Costas,,Submerso|Breakout,PSE 5,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas;skills=Submerso|Breakout,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-START-013,Contraste Técnico: Limitado × Correto,1500,1500,0,OK — EXATO,Treinos_Saidas_Bloco_RKF,14,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Aumentar compreensão sensorial dos principais erros de saída por contraste seguro.,,A1,Livre/Crawl|Costas,,Streamline|Breakout,PSE 3–4,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas;skills=Streamline|Breakout,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-START-014,Saída de Competição,1800,1800,0,OK — EXATO,Treinos_Saidas_Bloco_RKF,15,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Aproximar a rotina de treino da situação competitiva.,,A1,Livre/Crawl|Costas,,,PSE 5–6,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas;skills=NA,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-START-015,RKF Start Lab,1900,1900,0,OK — EXATO,Treinos_Saidas_Bloco_RKF,16,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Consolidar todos os componentes da saída do bloco em sessão-laboratório.,,A1,Livre/Crawl|Costas|Medley,,Streamline|Submerso|Breakout,PSE 5–6,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas|Medley;skills=Streamline|Submerso|Breakout,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-TURNCR-001,Distância da Parede,1500,1500,0,OK — EXATO,Treinos_Viradas_Crawl_RKF,2,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Encontrar a distância individual ideal para iniciar a cambalhota.,,A2|A1,Livre/Crawl|Costas,,Virada crawl|Streamline|Braçadas,PSE 3–4,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A2|A1;styles=Livre/Crawl|Costas;skills=Virada crawl|Streamline|Braçadas,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-TURNCR-002,Última Braçada,1500,1500,0,OK — EXATO,Treinos_Viradas_Crawl_RKF,3,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,"Eliminar hesitação, braçada extra ou deslize antes da parede.",,A2|A1,Livre/Crawl|Costas,,Virada crawl|Braçadas,PSE 3–4,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A2|A1;styles=Livre/Crawl|Costas;skills=Virada crawl|Braçadas,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-TURNCR-003,Cambalhota Rápida,1500,1500,0,OK — EXATO,Treinos_Viradas_Crawl_RKF,4,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Aumentar velocidade de rotação mantendo coordenação.,,A2|A1,Livre/Crawl|Costas,,Virada crawl|Coordenação,PSE 4,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A2|A1;styles=Livre/Crawl|Costas;skills=Virada crawl|Coordenação,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-TURNCR-004,Cambalhota Compacta,1500,1500,0,OK — EXATO,Treinos_Viradas_Crawl_RKF,5,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Diminuir o raio de rotação e acelerar o contato dos pés.,,A2|A1,Livre/Crawl|Costas,,Virada crawl|Streamline,PSE 3–4,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A2|A1;styles=Livre/Crawl|Costas;skills=Virada crawl|Streamline,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-TURNCR-005,Pés na Parede,1600,1600,0,OK — EXATO,Treinos_Viradas_Crawl_RKF,6,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Desenvolver posicionamento consistente dos pés após a rotação.,,A1,Livre/Crawl|Costas,,Virada crawl,PSE 3–4,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A1;styles=Livre/Crawl|Costas;skills=Virada crawl,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-TURNCR-006,Impulsão da Parede,1600,1600,0,OK — EXATO,Treinos_Viradas_Crawl_RKF,7,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Transformar o contato dos pés em velocidade horizontal.,,A2|A1,Livre/Crawl|Costas,,Virada crawl|Streamline,PSE 4–5,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A2|A1;styles=Livre/Crawl|Costas;skills=Virada crawl|Streamline,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
RKF-TURNCR-007,Virar e Sair Alinhado,1600,1600,0,OK — EXATO,Treinos_Viradas_Crawl_RKF,8,Master,Master / objetivo e custo adaptativo,Master / atleta — fundamento competitivo,Técnica/Fundamentos,Reduzir desalinhamentos após o impulso.,,A2|A1,Livre/Crawl|Costas,,Virada crawl|Streamline|Submerso|Breakout,PSE 4,7,READY_WHOLE|BLOCKS_EXACT,YES,age=Master;profile=Master / atleta — fundamento competitivo;type=Técnica/Fundamentos;zones=A2|A1;styles=Livre/Crawl|Costas;skills=Virada crawl|Streamline|Submerso|Breakout,"Sessão e blocos normalizados: pode usar integralmente ou recombinar blocos preservando objetivo, zona dominante, perfil, fase e regras RKF.",RKF_V5.0
